User ID,Service ID,Service Type,Rating,Review
User_718,Service_11,Shave/beard grooming,4,"""Not happy with the service."""
User_1858,Service_11,Shave/beard grooming,5,"""Not happy with the service."""
User_212,Service_12,Hair colour,3,"""Satisfactory work."""
User_65,Service_19,Full home cleaning,1,"""Satisfactory work."""
User_488,Service_17,Laptop Repair,1,"""Good job overall."""
User_748,Service_14,Bathroom cleaning,4,"""Could be better."""
User_1513,Service_9,Men/kids haircut,4,"""Could be better."""
User_320,Service_5,Refrigerator Repair,2,"""Could be better."""
User_786,Service_11,Shave/beard grooming,2,"""Not happy with the service."""
User_384,Service_10,Face care,4,"""Satisfactory work."""
User_1568,Service_5,Refrigerator Repair,2,"""Satisfactory work."""
User_531,Service_12,Hair colour,2,"""Good job overall."""
User_1596,Service_18,Pest control,3,"""Excellent service!"""
User_1295,Service_6,Washing Machine Repair,1,"""Good job overall."""
User_1094,Service_5,Refrigerator Repair,2,"""Could be better."""
User_631,Service_5,Refrigerator Repair,4,"""Excellent service!"""
User_421,Service_18,Pest control,4,"""Excellent service!"""
User_91,Service_8,Microwave Repair,1,"""Excellent service!"""
User_1877,Service_10,Face care,5,"""Could be better."""
User_646,Service_16,Chimney Repair,3,"""Not happy with the service."""
User_1275,Service_3,Carpenter,3,"""Excellent service!"""
User_1201,Service_14,Bathroom cleaning,4,"""Not happy with the service."""
User_1537,Service_10,Face care,2,"""Good job overall."""
User_1809,Service_2,Plumber,2,"""Good job overall."""
User_692,Service_14,Bathroom cleaning,1,"""Good job overall."""
User_51,Service_8,Microwave Repair,4,"""Satisfactory work."""
User_365,Service_18,Pest control,2,"""Good job overall."""
User_1747,Service_12,Hair colour,5,"""Could be better."""
User_1767,Service_3,Carpenter,1,"""Could be better."""
User_772,Service_12,Hair colour,4,"""Could be better."""
User_60,Service_11,Shave/beard grooming,4,"""Excellent service!"""
User_1483,Service_7,Water Purifier Repair,1,"""Good job overall."""
User_1574,Service_15,Kitchen cleaning,4,"""Not happy with the service."""
User_1429,Service_1,Electrician,3,"""Could be better."""
User_1099,Service_4,AC Repair Service,4,"""Could be better."""
User_701,Service_12,Hair colour,4,"""Could be better."""
User_1865,Service_12,Hair colour,3,"""Satisfactory work."""
User_813,Service_10,Face care,3,"""Excellent service!"""
User_143,Service_15,Kitchen cleaning,2,"""Not happy with the service."""
User_768,Service_2,Plumber,1,"""Could be better."""
User_605,Service_18,Pest control,3,"""Good job overall."""
User_833,Service_5,Refrigerator Repair,4,"""Excellent service!"""
User_155,Service_9,Men/kids haircut,1,"""Excellent service!"""
User_1276,Service_8,Microwave Repair,5,"""Excellent service!"""
User_84,Service_15,Kitchen cleaning,1,"""Good job overall."""
User_1217,Service_11,Shave/beard grooming,5,"""Could be better."""
User_1461,Service_13,Massage,4,"""Not happy with the service."""
User_404,Service_10,Face care,2,"""Excellent service!"""
User_1931,Service_18,Pest control,3,"""Not happy with the service."""
User_1338,Service_4,AC Repair Service,2,"""Good job overall."""
User_1188,Service_20,Home painting,2,"""Not happy with the service."""
User_1577,Service_15,Kitchen cleaning,1,"""Excellent service!"""
User_1348,Service_5,Refrigerator Repair,2,"""Good job overall."""
User_1603,Service_19,Full home cleaning,2,"""Good job overall."""
User_1314,Service_18,Pest control,3,"""Excellent service!"""
User_1434,Service_1,Electrician,3,"""Excellent service!"""
User_388,Service_2,Plumber,3,"""Not happy with the service."""
User_1632,Service_10,Face care,3,"""Not happy with the service."""
User_1957,Service_19,Full home cleaning,4,"""Excellent service!"""
User_724,Service_2,Plumber,5,"""Satisfactory work."""
User_25,Service_14,Bathroom cleaning,3,"""Excellent service!"""
User_1780,Service_3,Carpenter,4,"""Good job overall."""
User_734,Service_12,Hair colour,3,"""Not happy with the service."""
User_904,Service_9,Men/kids haircut,3,"""Could be better."""
User_1754,Service_14,Bathroom cleaning,2,"""Could be better."""
User_1379,Service_9,Men/kids haircut,3,"""Good job overall."""
User_1071,Service_15,Kitchen cleaning,1,"""Excellent service!"""
User_902,Service_8,Microwave Repair,1,"""Satisfactory work."""
User_22,Service_13,Massage,4,"""Excellent service!"""
User_1663,Service_9,Men/kids haircut,1,"""Not happy with the service."""
User_123,Service_14,Bathroom cleaning,3,"""Excellent service!"""
User_1226,Service_1,Electrician,3,"""Excellent service!"""
User_1754,Service_19,Full home cleaning,2,"""Excellent service!"""
User_1493,Service_13,Massage,3,"""Excellent service!"""
User_1954,Service_13,Massage,3,"""Not happy with the service."""
User_1070,Service_19,Full home cleaning,4,"""Not happy with the service."""
User_932,Service_6,Washing Machine Repair,1,"""Not happy with the service."""
User_727,Service_8,Microwave Repair,4,"""Satisfactory work."""
User_554,Service_8,Microwave Repair,3,"""Satisfactory work."""
User_628,Service_4,AC Repair Service,2,"""Satisfactory work."""
User_1703,Service_1,Electrician,4,"""Could be better."""
User_1574,Service_7,Water Purifier Repair,4,"""Could be better."""
User_1281,Service_11,Shave/beard grooming,4,"""Good job overall."""
User_1551,Service_11,Shave/beard grooming,4,"""Not happy with the service."""
User_1608,Service_15,Kitchen cleaning,5,"""Excellent service!"""
User_1350,Service_9,Men/kids haircut,2,"""Good job overall."""
User_236,Service_12,Hair colour,2,"""Satisfactory work."""
User_516,Service_9,Men/kids haircut,2,"""Could be better."""
User_252,Service_12,Hair colour,3,"""Good job overall."""
User_63,Service_13,Massage,3,"""Satisfactory work."""
User_999,Service_12,Hair colour,5,"""Satisfactory work."""
User_833,Service_8,Microwave Repair,4,"""Not happy with the service."""
User_710,Service_9,Men/kids haircut,3,"""Satisfactory work."""
User_1158,Service_3,Carpenter,1,"""Satisfactory work."""
User_1063,Service_5,Refrigerator Repair,4,"""Could be better."""
User_1290,Service_14,Bathroom cleaning,5,"""Excellent service!"""
User_320,Service_10,Face care,3,"""Satisfactory work."""
User_56,Service_4,AC Repair Service,2,"""Could be better."""
User_757,Service_18,Pest control,3,"""Excellent service!"""
User_340,Service_16,Chimney Repair,2,"""Not happy with the service."""
User_36,Service_6,Washing Machine Repair,4,"""Satisfactory work."""
User_1143,Service_6,Washing Machine Repair,2,"""Satisfactory work."""
User_596,Service_2,Plumber,3,"""Excellent service!"""
User_45,Service_15,Kitchen cleaning,2,"""Could be better."""
User_894,Service_17,Laptop Repair,5,"""Excellent service!"""
User_1540,Service_20,Home painting,4,"""Excellent service!"""
User_534,Service_2,Plumber,5,"""Good job overall."""
User_1437,Service_18,Pest control,5,"""Excellent service!"""
User_1344,Service_16,Chimney Repair,3,"""Excellent service!"""
User_1015,Service_14,Bathroom cleaning,4,"""Satisfactory work."""
User_1727,Service_5,Refrigerator Repair,4,"""Could be better."""
User_1481,Service_18,Pest control,5,"""Satisfactory work."""
User_87,Service_2,Plumber,5,"""Satisfactory work."""
User_991,Service_18,Pest control,3,"""Good job overall."""
User_634,Service_1,Electrician,4,"""Satisfactory work."""
User_693,Service_7,Water Purifier Repair,2,"""Good job overall."""
User_1633,Service_20,Home painting,2,"""Good job overall."""
User_31,Service_11,Shave/beard grooming,1,"""Excellent service!"""
User_1433,Service_16,Chimney Repair,5,"""Could be better."""
User_776,Service_20,Home painting,3,"""Satisfactory work."""
User_1125,Service_15,Kitchen cleaning,5,"""Good job overall."""
User_1313,Service_1,Electrician,2,"""Not happy with the service."""
User_1706,Service_7,Water Purifier Repair,2,"""Not happy with the service."""
User_1097,Service_14,Bathroom cleaning,2,"""Good job overall."""
User_722,Service_16,Chimney Repair,4,"""Not happy with the service."""
User_1986,Service_19,Full home cleaning,4,"""Not happy with the service."""
User_1040,Service_12,Hair colour,2,"""Could be better."""
User_1932,Service_20,Home painting,1,"""Not happy with the service."""
User_843,Service_18,Pest control,4,"""Excellent service!"""
User_768,Service_8,Microwave Repair,5,"""Could be better."""
User_549,Service_15,Kitchen cleaning,3,"""Good job overall."""
User_1953,Service_11,Shave/beard grooming,2,"""Excellent service!"""
User_1715,Service_12,Hair colour,5,"""Excellent service!"""
User_1772,Service_17,Laptop Repair,2,"""Not happy with the service."""
User_1002,Service_16,Chimney Repair,4,"""Good job overall."""
User_1950,Service_17,Laptop Repair,5,"""Good job overall."""
User_841,Service_17,Laptop Repair,1,"""Could be better."""
User_783,Service_2,Plumber,5,"""Satisfactory work."""
User_1181,Service_13,Massage,5,"""Excellent service!"""
User_1506,Service_8,Microwave Repair,2,"""Good job overall."""
User_1452,Service_16,Chimney Repair,2,"""Excellent service!"""
User_170,Service_10,Face care,3,"""Could be better."""
User_1138,Service_10,Face care,1,"""Satisfactory work."""
User_1854,Service_8,Microwave Repair,3,"""Excellent service!"""
User_950,Service_9,Men/kids haircut,5,"""Not happy with the service."""
User_1574,Service_14,Bathroom cleaning,1,"""Excellent service!"""
User_722,Service_3,Carpenter,4,"""Satisfactory work."""
User_86,Service_11,Shave/beard grooming,4,"""Satisfactory work."""
User_540,Service_19,Full home cleaning,1,"""Not happy with the service."""
User_893,Service_2,Plumber,5,"""Good job overall."""
User_292,Service_10,Face care,3,"""Excellent service!"""
User_593,Service_17,Laptop Repair,2,"""Good job overall."""
User_1738,Service_1,Electrician,3,"""Excellent service!"""
User_1154,Service_13,Massage,1,"""Could be better."""
User_1072,Service_1,Electrician,5,"""Could be better."""
User_47,Service_10,Face care,4,"""Good job overall."""
User_1760,Service_19,Full home cleaning,4,"""Not happy with the service."""
User_201,Service_8,Microwave Repair,1,"""Excellent service!"""
User_1705,Service_10,Face care,1,"""Satisfactory work."""
User_1359,Service_19,Full home cleaning,3,"""Not happy with the service."""
User_1248,Service_7,Water Purifier Repair,3,"""Not happy with the service."""
User_301,Service_19,Full home cleaning,4,"""Good job overall."""
User_1989,Service_4,AC Repair Service,5,"""Excellent service!"""
User_493,Service_8,Microwave Repair,5,"""Not happy with the service."""
User_1271,Service_3,Carpenter,2,"""Good job overall."""
User_864,Service_9,Men/kids haircut,5,"""Could be better."""
User_1113,Service_1,Electrician,4,"""Not happy with the service."""
User_390,Service_6,Washing Machine Repair,4,"""Could be better."""
User_1814,Service_18,Pest control,2,"""Good job overall."""
User_297,Service_18,Pest control,1,"""Not happy with the service."""
User_665,Service_4,AC Repair Service,5,"""Satisfactory work."""
User_1428,Service_20,Home painting,3,"""Satisfactory work."""
User_678,Service_4,AC Repair Service,4,"""Satisfactory work."""
User_280,Service_3,Carpenter,5,"""Not happy with the service."""
User_1170,Service_2,Plumber,2,"""Excellent service!"""
User_1768,Service_13,Massage,5,"""Good job overall."""
User_507,Service_19,Full home cleaning,3,"""Good job overall."""
User_19,Service_13,Massage,4,"""Could be better."""
User_1826,Service_20,Home painting,4,"""Satisfactory work."""
User_1876,Service_10,Face care,4,"""Could be better."""
User_397,Service_2,Plumber,1,"""Not happy with the service."""
User_791,Service_8,Microwave Repair,1,"""Good job overall."""
User_1934,Service_3,Carpenter,3,"""Could be better."""
User_1949,Service_4,AC Repair Service,3,"""Good job overall."""
User_704,Service_15,Kitchen cleaning,2,"""Not happy with the service."""
User_1437,Service_15,Kitchen cleaning,1,"""Not happy with the service."""
User_425,Service_16,Chimney Repair,4,"""Satisfactory work."""
User_45,Service_3,Carpenter,5,"""Excellent service!"""
User_131,Service_14,Bathroom cleaning,5,"""Excellent service!"""
User_392,Service_17,Laptop Repair,1,"""Satisfactory work."""
User_1951,Service_16,Chimney Repair,5,"""Good job overall."""
User_1799,Service_5,Refrigerator Repair,3,"""Good job overall."""
User_176,Service_18,Pest control,3,"""Not happy with the service."""
User_839,Service_17,Laptop Repair,3,"""Not happy with the service."""
User_1732,Service_13,Massage,5,"""Satisfactory work."""
User_660,Service_5,Refrigerator Repair,1,"""Excellent service!"""
User_1738,Service_20,Home painting,3,"""Not happy with the service."""
User_1208,Service_11,Shave/beard grooming,4,"""Not happy with the service."""
User_1550,Service_14,Bathroom cleaning,3,"""Could be better."""
User_1319,Service_16,Chimney Repair,4,"""Not happy with the service."""
User_885,Service_14,Bathroom cleaning,1,"""Could be better."""
User_1043,Service_18,Pest control,1,"""Good job overall."""
User_442,Service_2,Plumber,3,"""Good job overall."""
User_1090,Service_20,Home painting,5,"""Could be better."""
User_931,Service_12,Hair colour,3,"""Satisfactory work."""
User_462,Service_9,Men/kids haircut,5,"""Excellent service!"""
User_1831,Service_6,Washing Machine Repair,4,"""Could be better."""
User_288,Service_14,Bathroom cleaning,3,"""Good job overall."""
User_145,Service_2,Plumber,3,"""Good job overall."""
User_646,Service_8,Microwave Repair,4,"""Not happy with the service."""
User_1532,Service_13,Massage,1,"""Satisfactory work."""
User_1155,Service_3,Carpenter,1,"""Could be better."""
User_1992,Service_3,Carpenter,5,"""Good job overall."""
User_671,Service_13,Massage,3,"""Not happy with the service."""
User_721,Service_13,Massage,3,"""Not happy with the service."""
User_518,Service_7,Water Purifier Repair,3,"""Not happy with the service."""
User_697,Service_13,Massage,5,"""Could be better."""
User_739,Service_8,Microwave Repair,3,"""Not happy with the service."""
User_1919,Service_9,Men/kids haircut,1,"""Excellent service!"""
User_741,Service_2,Plumber,5,"""Excellent service!"""
User_250,Service_17,Laptop Repair,1,"""Not happy with the service."""
User_383,Service_13,Massage,4,"""Could be better."""
User_1487,Service_5,Refrigerator Repair,2,"""Not happy with the service."""
User_1446,Service_6,Washing Machine Repair,3,"""Could be better."""
User_957,Service_18,Pest control,4,"""Satisfactory work."""
User_30,Service_10,Face care,4,"""Not happy with the service."""
User_430,Service_4,AC Repair Service,4,"""Excellent service!"""
User_645,Service_6,Washing Machine Repair,1,"""Not happy with the service."""
User_579,Service_4,AC Repair Service,5,"""Not happy with the service."""
User_1975,Service_4,AC Repair Service,1,"""Excellent service!"""
User_39,Service_10,Face care,3,"""Excellent service!"""
User_27,Service_19,Full home cleaning,5,"""Excellent service!"""
User_1214,Service_19,Full home cleaning,3,"""Good job overall."""
User_553,Service_11,Shave/beard grooming,3,"""Good job overall."""
User_908,Service_9,Men/kids haircut,2,"""Satisfactory work."""
User_1200,Service_16,Chimney Repair,2,"""Could be better."""
User_1216,Service_2,Plumber,3,"""Excellent service!"""
User_1434,Service_9,Men/kids haircut,2,"""Not happy with the service."""
User_45,Service_8,Microwave Repair,4,"""Excellent service!"""
User_1374,Service_5,Refrigerator Repair,2,"""Excellent service!"""
User_1636,Service_20,Home painting,3,"""Not happy with the service."""
